Id,País,ano,volume,valor
9,Bahamas,2011,1001,7034
9,Bahamas,2012,216,2160
9,Bahamas,2013,270,2700
9,Bahamas,2014,0,0
9,Bahamas,2015,0,0
9,Bahamas,2016,0,0
9,Bahamas,2017,0,0
9,Bahamas,2018,5,17
9,Bahamas,2019,18,79
9,Bahamas,2020,434,1033
9,Bahamas,2021,179,461
9,Bahamas,2022,56,194
9,Bahamas,2023,65,268
10,Bangladesh,2009,0,0
10,Bangladesh,2010,0,0
10,Bangladesh,2011,0,0
10,Bangladesh,2012,0,0
10,Bangladesh,2013,0,0
10,Bangladesh,2014,0,0
10,Bangladesh,2015,0,0
10,Bangladesh,2016,0,0
10,Bangladesh,2017,0,0
10,Bangladesh,2018,0,0
10,Bangladesh,2019,0,0
10,Bangladesh,2020,0,0
10,Bangladesh,2021,1,28
10,Bangladesh,2022,0,0
10,Bangladesh,2023,0,0
11,Barbados,2009,0,0
11,Barbados,2010,0,0
11,Barbados,2011,0,0
11,Barbados,2012,0,0
11,Barbados,2013,0,0
11,Barbados,2014,0,0
11,Barbados,2015,0,0
11,Barbados,2016,0,0
11,Barbados,2017,0,0
11,Barbados,2018,0,0
11,Barbados,2019,0,0
11,Barbados,2020,57,105
11,Barbados,2021,4,58
11,Barbados,2022,25,101
11,Barbados,2023,32,219
12,Belgica,2009,0,0
12,Belgica,2010,12897,49742
12,Belgica,2011,0,0
12,Belgica,2012,7404,40086
12,Belgica,2013,1100,6078
12,Belgica,2014,104153,499164
12,Belgica,2015,900,5280
12,Belgica,2016,0,0
12,Belgica,2017,450,2646
12,Belgica,2018,1800,10555
12,Belgica,2019,1869,11405
12,Belgica,2020,0,0
12,Belgica,2021,0,0
12,Belgica,2022,0,0
12,Belgica,2023,0,0
13,Benin,2009,0,0
13,Benin,2010,0,0
13,Benin,2011,0,0
13,Benin,2012,0,0
13,Benin,2013,0,0
13,Benin,2014,0,0
13,Benin,2015,0,0
13,Benin,2016,0,0
13,Benin,2017,0,0
13,Benin,2018,0,0
13,Benin,2019,0,0
13,Benin,2020,24,181
13,Benin,2021,0,0
13,Benin,2022,0,0
13,Benin,2023,3,19
14,Bermudas,2009,0,0
14,Bermudas,2010,0,0
14,Bermudas,2011,0,0
14,Bermudas,2012,0,0
14,Bermudas,2013,0,0
14,Bermudas,2014,0,0
14,Bermudas,2015,0,0
14,Bermudas,2016,0,0
14,Bermudas,2017,0,0
14,Bermudas,2018,0,0
14,Bermudas,2019,0,0
14,Bermudas,2020,0,0
14,Bermudas,2021,0,0
14,Bermudas,2022,12,58
14,Bermudas,2023,0,0
15,Bolívia,2009,0,0
15,Bolívia,2010,11960,5553
15,Bolívia,2011,0,0
15,Bolívia,2012,0,0
15,Bolívia,2013,0,0
15,Bolívia,2014,9,250
15,Bolívia,2015,2418,11355
15,Bolívia,2016,2624,12811
15,Bolívia,2017,1668,21056
15,Bolívia,2018,5891,25277
15,Bolívia,2019,0,0
15,Bolívia,2020,5994,16901
15,Bolívia,2021,21235,64988
15,Bolívia,2022,22307,70416
15,Bolívia,2023,11410,34481
16,Bósnia-Herzegovina,2009,0,0
16,Bósnia-Herzegovina,2010,0,0
16,Bósnia-Herzegovina,2011,0,0
16,Bósnia-Herzegovina,2012,0,0
16,Bósnia-Herzegovina,2013,0,0
16,Bósnia-Herzegovina,2014,0,0
16,Bósnia-Herzegovina,2015,0,0
16,Bósnia-Herzegovina,2016,0,0
16,Bósnia-Herzegovina,2017,0,0
16,Bósnia-Herzegovina,2018,0,0
16,Bósnia-Herzegovina,2019,10,53
16,Bósnia-Herzegovina,2020,168,161
16,Bósnia-Herzegovina,2021,0,0
16,Bósnia-Herzegovina,2022,0,0
16,Bósnia-Herzegovina,2023,0,0
17,Bulgaria,2009,0,0
17,Bulgaria,2010,0,0
17,Bulgaria,2011,0,0
17,Bulgaria,2012,0,0
17,Bulgaria,2013,0,0
17,Bulgaria,2014,0,0
17,Bulgaria,2015,0,0
17,Bulgaria,2016,0,0
17,Bulgaria,2017,0,0
17,Bulgaria,2018,0,0
17,Bulgaria,2019,0,0
17,Bulgaria,2020,0,0
17,Bulgaria,2021,0,0
17,Bulgaria,2022,0,0
17,Bulgaria,2023,0,0
18,Cabo Verde,2009,0,0
18,Cabo Verde,2010,0,0
18,Cabo Verde,2011,0,0
18,Cabo Verde,2012,0,0
18,Cabo Verde,2013,0,0
18,Cabo Verde,2014,0,0
18,Cabo Verde,2015,0,0
18,Cabo Verde,2016,0,0
18,Cabo Verde,2017,0,0
18,Cabo Verde,2018,0,0
18,Cabo Verde,2019,0,0
18,Cabo Verde,2020,0,0
18,Cabo Verde,2021,2,12
18,Cabo Verde,2022,0,0
18,Cabo Verde,2023,0,0
19,Camarões,2009,0,0
19,Camarões,2010,0,0
19,Camarões,2011,0,0
19,Camarões,2012,0,0
19,Camarões,2013,0,0
19,Camarões,2014,0,0
19,Camarões,2015,0,0
19,Camarões,2016,0,0
19,Camarões,2017,4138,16077
19,Camarões,2018,90,284
19,Camarões,2019,0,0
19,Camarões,2020,0,0
19,Camarões,2021,0,0
19,Camarões,2022,0,0
19,Camarões,2023,0,0
20,Canada,2009,0,0
20,Canada,2010,0,0
20,Canada,2011,1894,7716
20,Canada,2012,640,4663
20,Canada,2013,10371,36809
20,Canada,2014,1847,13240
20,Canada,2015,2405,15821
20,Canada,2016,901,3821
20,Canada,2017,0,0
20,Canada,2018,23,94
20,Canada,2019,2185,8228
20,Canada,2020,413,3063
20,Canada,2021,253,566
20,Canada,2022,62,347
20,Canada,2023,4068,15427
21,Catar,2009,0,0
21,Catar,2010,0,0
21,Catar,2011,0,0
21,Catar,2012,0,0
21,Catar,2013,0,0
21,Catar,2014,0,0
21,Catar,2015,0,0
21,Catar,2016,0,0
21,Catar,2017,0,0
21,Catar,2018,0,0
21,Catar,2019,41,3502
21,Catar,2020,78,6651
21,Catar,2021,5,964
21,Catar,2022,0,0
21,Catar,2023,0,0
22,"Cayman, Ilhas",2009,0,0
22,"Cayman, Ilhas",2010,0,0
22,"Cayman, Ilhas",2011,0,0
22,"Cayman, Ilhas",2012,0,0
22,"Cayman, Ilhas",2013,0,0
22,"Cayman, Ilhas",2014,0,0
22,"Cayman, Ilhas",2015,0,0
22,"Cayman, Ilhas",2016,0,0
22,"Cayman, Ilhas",2017,0,0
22,"Cayman, Ilhas",2018,0,0
22,"Cayman, Ilhas",2019,15,43
22,"Cayman, Ilhas",2020,0,0
22,"Cayman, Ilhas",2021,1,5
22,"Cayman, Ilhas",2022,0,0
22,"Cayman, Ilhas",2023,5,33
23,Chile,2009,1673,8613
23,Chile,2010,0,0
23,Chile,2011,0,0
23,Chile,2012,811,10143
23,Chile,2013,0,0
23,Chile,2014,0,0
23,Chile,2015,0,0
23,Chile,2016,10340,41824
23,Chile,2017,25439,231696
23,Chile,2018,25481,208521
23,Chile,2019,0,0
23,Chile,2020,90,346
23,Chile,2021,72,361
23,Chile,2022,4,19
23,Chile,2023,3532,15875
24,China,2009,0,0
24,China,2010,416,1566
24,China,2011,1682,8342
24,China,2012,3219,25604
24,China,2013,795,6572
24,China,2014,5959,35190
24,China,2015,23520,48739
24,China,2016,4610,20931
24,China,2017,11646,35671
24,China,2018,19490,58871
24,China,2019,26247,91922
24,China,2020,29921,103986
24,China,2021,13692,49572
24,China,2022,8619,35079
24,China,2023,16285,47822
25,Chipre,2009,0,0
25,Chipre,2010,0,0
25,Chipre,2011,0,0
25,Chipre,2012,0,0
25,Chipre,2013,0,0
25,Chipre,2014,0,0
25,Chipre,2015,0,0
25,Chipre,2016,0,0
25,Chipre,2017,0,0
25,Chipre,2018,0,0
25,Chipre,2019,101,368
25,Chipre,2020,307,1019
25,Chipre,2021,122,350
25,Chipre,2022,382,931
25,Chipre,2023,188,707
26,Cingapura,2009,976,2784
26,Cingapura,2010,247,738
26,Cingapura,2011,0,0
26,Cingapura,2012,0,0
26,Cingapura,2013,0,0
26,Cingapura,2014,113,700
26,Cingapura,2015,0,0
26,Cingapura,2016,0,0
26,Cingapura,2017,0,0
26,Cingapura,2018,47214,135547
26,Cingapura,2019,28418,126428
26,Cingapura,2020,0,0
26,Cingapura,2021,0,0
26,Cingapura,2022,0,0
26,Cingapura,2023,0,0
27,Colombia,2009,0,0
27,Colombia,2010,0,0
27,Colombia,2011,90,1068
27,Colombia,2012,0,0
27,Colombia,2013,22,196
27,Colombia,2014,0,0
27,Colombia,2015,0,0
27,Colombia,2016,617,1532
27,Colombia,2017,595,2600
27,Colombia,2018,2309,8637
27,Colombia,2019,804,2185
27,Colombia,2020,24578,74854
27,Colombia,2021,10280,37207
27,Colombia,2022,15396,56227
27,Colombia,2023,1926,6898
28,"Coreia do Sul, Republica da",2009,0,0
28,"Coreia do Sul, Republica da",2010,0,0
28,"Coreia do Sul, Republica da",2011,0,0
28,"Coreia do Sul, Republica da",2012,0,0
28,"Coreia do Sul, Republica da",2013,0,0
28,"Coreia do Sul, Republica da",2014,4950,22797
28,"Coreia do Sul, Republica da",2015,0,0
28,"Coreia do Sul, Republica da",2016,212,1180
28,"Coreia do Sul, Republica da",2017,442,1470
28,"Coreia do Sul, Republica da",2018,3,15
28,"Coreia do Sul, Republica da",2019,32,115
28,"Coreia do Sul, Republica da",2020,24,53
28,"Coreia do Sul, Republica da",2021,82,200
28,"Coreia do Sul, Republica da",2022,10,30
28,"Coreia do Sul, Republica da",2023,74,222
29,Costa Rica,2009,0,0
29,Costa Rica,2010,12,30
29,Costa Rica,2011,0,0
29,Costa Rica,2012,34,30
29,Costa Rica,2013,0,0
29,Costa Rica,2014,0,0
29,Costa Rica,2015,0,0
29,Costa Rica,2016,0,0
29,Costa Rica,2017,0,0
29,Costa Rica,2018,0,0
29,Costa Rica,2019,0,0
29,Costa Rica,2020,0,0
29,Costa Rica,2021,0,0
29,Costa Rica,2022,0,0
29,Costa Rica,2023,0,0
30,Cuba,2009,0,0
30,Cuba,2010,0,0
30,Cuba,2011,0,0
30,Cuba,2012,0,0
30,Cuba,2013,0,0
30,Cuba,2014,0,0
30,Cuba,2015,0,0
30,Cuba,2016,0,0
30,Cuba,2017,0,0
30,Cuba,2018,1,2
30,Cuba,2019,0,0
30,Cuba,2020,0,0
30,Cuba,2021,0,0
30,Cuba,2022,0,0
30,Cuba,2023,0,0
31,Curaçao,2009,0,0
31,Curaçao,2010,0,0
31,Curaçao,2011,0,0
31,Curaçao,2012,0,0
31,Curaçao,2013,0,0
31,Curaçao,2014,0,0
31,Curaçao,2015,0,0
31,Curaçao,2016,0,0
31,Curaçao,2017,991,5808
31,Curaçao,2018,801,2256
31,Curaçao,2019,3373,13676
31,Curaçao,2020,2186,8451
31,Curaçao,2021,5525,21633
31,Curaçao,2022,3487,15494
31,Curaçao,2023,1288,6539
32,Dinamarca,2009,0,0
32,Dinamarca,2010,0,0
32,Dinamarca,2011,864,4130
32,Dinamarca,2012,1296,5921
32,Dinamarca,2013,3164,16628
32,Dinamarca,2014,1296,6917
32,Dinamarca,2015,726,4376
32,Dinamarca,2016,68,538
32,Dinamarca,2017,0,0
32,Dinamarca,2018,662,3530
32,Dinamarca,2019,96,230
32,Dinamarca,2020,452,1798
32,Dinamarca,2021,7,32
32,Dinamarca,2022,0,0
32,Dinamarca,2023,2790,26359
33,Dominica,2009,0,0
33,Dominica,2010,0,0
33,Dominica,2011,0,0
33,Dominica,2012,0,0
33,Dominica,2013,0,0
33,Dominica,2014,0,0
33,Dominica,2015,0,0
33,Dominica,2016,0,0
33,Dominica,2017,0,0
33,Dominica,2018,0,0
33,Dominica,2019,0,0
33,Dominica,2020,0,0
33,Dominica,2021,204,505
33,Dominica,2022,594,1461
33,Dominica,2023,0,0
34,El Salvador,2009,0,0
34,El Salvador,2010,0,0
34,El Salvador,2011,20,10
34,El Salvador,2012,0,0
34,El Salvador,2013,0,0
34,El Salvador,2014,0,0
34,El Salvador,2015,0,0
34,El Salvador,2016,0,0
34,El Salvador,2017,0,0
34,El Salvador,2018,1,10
34,El Salvador,2019,0,0
34,El Salvador,2020,0,0
34,El Salvador,2021,0,0
34,El Salvador,2022,0,0
34,El Salvador,2023,0,0
35,Emirados Arabes Unidos,2009,0,0
35,Emirados Arabes Unidos,2010,198,804
35,Emirados Arabes Unidos,2011,190,590
35,Emirados Arabes Unidos,2012,0,0
35,Emirados Arabes Unidos,2013,0,0
35,Emirados Arabes Unidos,2014,0,0
35,Emirados Arabes Unidos,2015,0,0
35,Emirados Arabes Unidos,2016,0,0
35,Emirados Arabes Unidos,2017,0,0
35,Emirados Arabes Unidos,2018,0,0
35,Emirados Arabes Unidos,2019,33,164
35,Emirados Arabes Unidos,2020,9,36
35,Emirados Arabes Unidos,2021,90,3240
35,Emirados Arabes Unidos,2022,0,0
35,Emirados Arabes Unidos,2023,126,622
36,Equador,2009,0,0
36,Equador,2010,0,0
36,Equador,2011,0,0
36,Equador,2012,0,0
36,Equador,2013,0,0
36,Equador,2014,0,0
36,Equador,2015,0,0
36,Equador,2016,0,0
36,Equador,2017,0,0
36,Equador,2018,0,0
36,Equador,2019,2,3
36,Equador,2020,0,0
36,Equador,2021,0,0
36,Equador,2022,135,500
36,Equador,2023,540,2000
37,Espanha,2009,0,0
37,Espanha,2010,0,0
37,Espanha,2011,720,5057
37,Espanha,2012,0,0
37,Espanha,2013,3375,22468
37,Espanha,2014,0,0
37,Espanha,2015,0,0
37,Espanha,2016,0,0
37,Espanha,2017,5013,64735
37,Espanha,2018,2271,9453
37,Espanha,2019,2,3
37,Espanha,2020,29,230
37,Espanha,2021,0,0
37,Espanha,2022,0,0
37,Espanha,2023,45,853
38,Estados Unidos,2009,35695,200975
38,Estados Unidos,2010,123001,172488
38,Estados Unidos,2011,67547,333438
38,Estados Unidos,2012,126129,513426
38,Estados Unidos,2013,91987,364136
38,Estados Unidos,2014,39748,136533
38,Estados Unidos,2015,18450,92868
38,Estados Unidos,2016,22615,143306
38,Estados Unidos,2017,22605,170620
38,Estados Unidos,2018,28542,172961
38,Estados Unidos,2019,389511,1023709
38,Estados Unidos,2020,634243,1647310
38,Estados Unidos,2021,801082,2123710
38,Estados Unidos,2022,732209,1964451
38,Estados Unidos,2023,255198,729055
39,Estonia,2009,0,0
39,Estonia,2010,495,1860
39,Estonia,2011,0,0
39,Estonia,2012,369,1882
39,Estonia,2013,0,0
39,Estonia,2014,0,0
39,Estonia,2015,0,0
39,Estonia,2016,0,0
39,Estonia,2017,0,0
39,Estonia,2018,0,0
39,Estonia,2019,0,0
39,Estonia,2020,0,0
39,Estonia,2021,0,0
39,Estonia,2022,0,0
39,Estonia,2023,0,0
40,Falkland (Malvinas),2009,0,0
40,Falkland (Malvinas),2010,0,0
40,Falkland (Malvinas),2011,0,0
40,Falkland (Malvinas),2012,0,0
40,Falkland (Malvinas),2013,0,0
40,Falkland (Malvinas),2014,0,0
40,Falkland (Malvinas),2015,0,0
40,Falkland (Malvinas),2016,0,0
40,Falkland (Malvinas),2017,0,0
40,Falkland (Malvinas),2018,0,0
40,Falkland (Malvinas),2019,0,0
40,Falkland (Malvinas),2020,0,0
40,Falkland (Malvinas),2021,0,0
40,Falkland (Malvinas),2022,360,2081
40,Falkland (Malvinas),2023,0,0
41,Filipinas,2009,0,0
41,Filipinas,2010,0,0
41,Filipinas,2011,0,0
41,Filipinas,2012,0,0
41,Filipinas,2013,0,0
41,Filipinas,2014,0,0
41,Filipinas,2015,0,0
41,Filipinas,2016,0,0
41,Filipinas,2017,0,0
41,Filipinas,2018,0,0
41,Filipinas,2019,24,109
41,Filipinas,2020,0,0
41,Filipinas,2021,0,0
41,Filipinas,2022,77,389
41,Filipinas,2023,20,111
42,Filânldia,2009,0,0
42,Filânldia,2010,0,0
42,Filânldia,2011,1287,6359
42,Filânldia,2012,378,4084
42,Filânldia,2013,693,9556
42,Filânldia,2014,0,0
42,Filânldia,2015,0,0
42,Filânldia,2016,7522,35948
42,Filânldia,2017,0,0
42,Filânldia,2018,0,0
42,Filânldia,2019,0,0
42,Filânldia,2020,1078,7065
42,Filânldia,2021,0,0
42,Filânldia,2022,0,0
42,Filânldia,2023,180,1770
43,França,2009,0,0
43,França,2010,990,3951
43,França,2011,1481,4436
43,França,2012,945,6116
43,França,2013,5400,22664
43,França,2014,7808,42952
43,França,2015,16246,203297
43,França,2016,0,0
43,França,2017,0,0
43,França,2018,2163,9147
43,França,2019,3123,15835
43,França,2020,7481,37286
43,França,2021,1015,5366
43,França,2022,772,4308
43,França,2023,0,0
44,Gana,2009,0,0
44,Gana,2010,0,0
44,Gana,2011,0,0
44,Gana,2012,0,0
44,Gana,2013,0,0
44,Gana,2014,0,0
44,Gana,2015,0,0
44,Gana,2016,0,0
44,Gana,2017,0,0
44,Gana,2018,0,0
44,Gana,2019,810,3696
44,Gana,2020,0,0
44,Gana,2021,654,3555
44,Gana,2022,12729,58137
44,Gana,2023,4719,35778
45,Gibraltar,2009,0,0
45,Gibraltar,2010,0,0
45,Gibraltar,2011,0,0
45,Gibraltar,2012,0,0
45,Gibraltar,2013,0,0
45,Gibraltar,2014,0,0
45,Gibraltar,2015,0,0
45,Gibraltar,2016,0,0
45,Gibraltar,2017,0,0
45,Gibraltar,2018,0,0
45,Gibraltar,2019,43,85
45,Gibraltar,2020,0,0
45,Gibraltar,2021,0,0
45,Gibraltar,2022,0,0
45,Gibraltar,2023,0,0
46,Granada,2009,0,0
46,Granada,2010,0,0
46,Granada,2011,0,0
46,Granada,2012,0,0
46,Granada,2013,0,0
46,Granada,2014,0,0
46,Granada,2015,0,0
46,Granada,2016,0,0
46,Granada,2017,0,0
46,Granada,2018,0,0
46,Granada,2019,0,0
46,Granada,2020,0,0
46,Granada,2021,0,0
46,Granada,2022,1122,3050
46,Granada,2023,0,0
47,Grécia,2009,0,0
47,Grécia,2010,0,0
47,Grécia,2011,0,0
47,Grécia,2012,0,0
47,Grécia,2013,0,0
47,Grécia,2014,0,0
47,Grécia,2015,0,0
47,Grécia,2016,0,0
47,Grécia,2017,0,0
47,Grécia,2018,63,391
47,Grécia,2019,74,280
47,Grécia,2020,97,309
47,Grécia,2021,147,360
47,Grécia,2022,38,177
47,Grécia,2023,59,320
48,Guatemala,2009,0,0
48,Guatemala,2010,4,10
48,Guatemala,2011,0,0
48,Guatemala,2012,0,0
48,Guatemala,2013,0,0
48,Guatemala,2014,0,0
48,Guatemala,2015,0,0
48,Guatemala,2016,0,0
48,Guatemala,2017,0,0
48,Guatemala,2018,206,1052
48,Guatemala,2019,446,2933
48,Guatemala,2020,760,4318
48,Guatemala,2021,0,0
48,Guatemala,2022,284,1527
48,Guatemala,2023,0,0
49,Guiana,2009,0,0
49,Guiana,2010,0,0
49,Guiana,2011,0,0
49,Guiana,2012,0,0
49,Guiana,2013,14,93
49,Guiana,2014,1,6
49,Guiana,2015,22,221
49,Guiana,2016,0,0
49,Guiana,2017,4,61
49,Guiana,2018,0,0
49,Guiana,2019,0,0
49,Guiana,2020,0,0
49,Guiana,2021,0,0
49,Guiana,2022,5553,26216
49,Guiana,2023,14084,71163
50,Guiné Equatorial,2009,0,0
50,Guiné Equatorial,2010,0,0
50,Guiné Equatorial,2011,0,0
50,Guiné Equatorial,2012,0,0
50,Guiné Equatorial,2013,0,0
50,Guiné Equatorial,2014,0,0
50,Guiné Equatorial,2015,0,0
50,Guiné Equatorial,2016,7738,17056
50,Guiné Equatorial,2017,0,0
50,Guiné Equatorial,2018,0,0
50,Guiné Equatorial,2019,0,0
50,Guiné Equatorial,2020,0,0
50,Guiné Equatorial,2021,0,0
50,Guiné Equatorial,2022,0,0
50,Guiné Equatorial,2023,0,0
51,Guiné-Bissau,2009,0,0
51,Guiné-Bissau,2010,0,0
51,Guiné-Bissau,2011,0,0
51,Guiné-Bissau,2012,0,0
51,Guiné-Bissau,2013,0,0
51,Guiné-Bissau,2014,0,0
51,Guiné-Bissau,2015,0,0
51,Guiné-Bissau,2016,0,0
51,Guiné-Bissau,2017,0,0
51,Guiné-Bissau,2018,0,0
51,Guiné-Bissau,2019,0,0
51,Guiné-Bissau,2020,0,0
51,Guiné-Bissau,2021,0,0
51,Guiné-Bissau,2022,0,0
51,Guiné-Bissau,2023,0,0
52,Haiti,2009,0,0
52,Haiti,2010,0,0
52,Haiti,2011,0,0
52,Haiti,2012,0,0
52,Haiti,2013,48,174
52,Haiti,2014,0,0
52,Haiti,2015,0,0
52,Haiti,2016,0,0
52,Haiti,2017,0,0
52,Haiti,2018,0,0
52,Haiti,2019,0,0
52,Haiti,2020,1331,2737
52,Haiti,2021,4978,11440
52,Haiti,2022,4842,9417
52,Haiti,2023,3969,10646
53,Honduras,2009,0,0
53,Honduras,2010,0,0
53,Honduras,2011,55,120
53,Honduras,2012,0,0
53,Honduras,2013,0,0
53,Honduras,2014,0,0
53,Honduras,2015,0,0
53,Honduras,2016,0,0
53,Honduras,2017,0,0
53,Honduras,2018,0,0
53,Honduras,2019,0,0
53,Honduras,2020,0,0
53,Honduras,2021,0,0
53,Honduras,2022,0,0
53,Honduras,2023,0,0
54,Hong Kong,2009,120,505
54,Hong Kong,2010,0,0
54,Hong Kong,2011,424,1620
54,Hong Kong,2012,320,2753
54,Hong Kong,2013,586,4149
54,Hong Kong,2014,7556,32582
54,Hong Kong,2015,414,2693
54,Hong Kong,2016,225,1704
54,Hong Kong,2017,450,2705
54,Hong Kong,2018,225,1704
54,Hong Kong,2019,2801,10173
54,Hong Kong,2020,4124,11770
54,Hong Kong,2021,3669,13135
54,Hong Kong,2022,1175,5328
54,Hong Kong,2023,1355,5169
55,Hungria,2009,0,0
55,Hungria,2010,0,0
55,Hungria,2011,0,0
55,Hungria,2012,0,0
55,Hungria,2013,0,0
55,Hungria,2014,0,0
55,Hungria,2015,0,0
55,Hungria,2016,0,0
55,Hungria,2017,0,0
55,Hungria,2018,0,0
55,Hungria,2019,0,0
55,Hungria,2020,0,0
55,Hungria,2021,96,668
55,Hungria,2022,0,0
55,Hungria,2023,0,0
56,Ilha de Man,2009,0,0
56,Ilha de Man,2010,0,0
56,Ilha de Man,2011,0,0
56,Ilha de Man,2012,0,0
56,Ilha de Man,2013,0,0
56,Ilha de Man,2014,0,0
56,Ilha de Man,2015,0,0
56,Ilha de Man,2016,0,0
56,Ilha de Man,2017,0,0
56,Ilha de Man,2018,0,0
56,Ilha de Man,2019,0,0
56,Ilha de Man,2020,0,0
56,Ilha de Man,2021,0,0
56,Ilha de Man,2022,2,20
56,Ilha de Man,2023,0,0
57,Índia,2009,0,0
57,Índia,2010,0,0
57,Índia,2011,0,0
57,Índia,2012,0,0
57,Índia,2013,0,0
57,Índia,2014,0,0
57,Índia,2015,0,0
57,Índia,2016,0,0
57,Índia,2017,0,0
57,Índia,2018,0,0
57,Índia,2019,18,40
57,Índia,2020,25,80
57,Índia,2021,0,26
57,Índia,2022,0,0
57,Índia,2023,0,0
58,Iraque,2009,0,0
58,Iraque,2010,0,0
58,Iraque,2011,0,0
58,Iraque,2012,0,0
58,Iraque,2013,0,0
58,Iraque,2014,0,0
58,Iraque,2015,0,0
58,Iraque,2016,0,0
58,Iraque,2017,0,0
58,Iraque,2018,0,0
58,Iraque,2019,0,0
58,Iraque,2020,0,0
58,Iraque,2021,0,0
58,Iraque,2022,0,0
58,Iraque,2023,0,0
59,Irlanda,2009,0,0
59,Irlanda,2010,360,3012
59,Irlanda,2011,1335,9411
59,Irlanda,2012,450,4200
59,Irlanda,2013,1373,14599
59,Irlanda,2014,0,0
59,Irlanda,2015,0,0
59,Irlanda,2016,0,0
59,Irlanda,2017,0,0
59,Irlanda,2018,0,0
59,Irlanda,2019,14,26
59,Irlanda,2020,0,0
59,Irlanda,2021,0,0
59,Irlanda,2022,6,22
59,Irlanda,2023,0,0
60,Islândia,2009,0,0
60,Islândia,2010,0,0
60,Islândia,2011,0,0
60,Islândia,2012,0,0
60,Islândia,2013,0,0
60,Islândia,2014,0,0
